act,prompt,clean_prompt,clean_act,interaction_type,word_count,avg_word_length,technical_term_ratio,analysis_score,teaching_score,guidance_score,creation_score,programming_score,web_score,system_score,tools_score,analysis_pattern_score,analysis_verb_score,data_term_score,quality_term_score,context_term_score,data_analysis_score,performance_analysis_score,quality_analysis_score,security_analysis_score,scaled_word_count,scaled_avg_word_length,scaled_technical_term_ratio,scaled_analysis_score,scaled_teaching_score,scaled_guidance_score,scaled_creation_score,scaled_analysis_pattern_score,scaled_analysis_verb_score,scaled_data_term_score,scaled_quality_term_score,scaled_context_term_score,scaled_data_analysis_score,scaled_performance_analysis_score,scaled_quality_analysis_score,scaled_security_analysis_score,scaled_programming_score,scaled_web_score,scaled_system_score,scaled_tools_score,tfidf_act,tfidf_advice,tfidf_answer,tfidf_ask,tfidf_audience,tfidf_based,tfidf_best,tfidf_character,tfidf_code,tfidf_come,tfidf_command,tfidf_commands,tfidf_concepts,tfidf_create,tfidf_creating,tfidf_creative,tfidf_curly,tfidf_dan,tfidf_data,tfidf_design,tfidf_detailed,tfidf_details,tfidf_develop,tfidf_development,tfidf_different,tfidf_end,tfidf_engaging,tfidf_english,tfidf_example,tfidf_examples,tfidf_explain,tfidf_explanations,tfidf_game,tfidf_generate,tfidf_generator,tfidf_given,tfidf_help,tfidf_ideas,tfidf_include,tfidf_information,tfidf_input,tfidf_inside,tfidf_job,tfidf_just,tfidf_key,tfidf_knowledge,tfidf_language,tfidf_like,tfidf_list,tfidf_ll,tfidf_make,tfidf_need,tfidf_new,tfidf_order,tfidf_output,tfidf_people,tfidf_plan,tfidf_problem,tfidf_project,tfidf_prompt,tfidf_provide,tfidf_providing,tfidf_question,tfidf_questions,tfidf_related,tfidf_reply,tfidf_request,tfidf_role,tfidf_sentence,tfidf_sentences,tfidf_software,tfidf_specific,tfidf_step,tfidf_steps,tfidf_strategies,tfidf_suggest,tfidf_suggestion,tfidf_sure,tfidf_table,tfidf_task,tfidf_techniques,tfidf_tell,tfidf_terminal,tfidf_text,tfidf_time,tfidf_topic,tfidf_topics,tfidf_type,tfidf_understand,tfidf_understanding,tfidf_use,tfidf_user,tfidf_using,tfidf_various,tfidf_want,tfidf_word,tfidf_words,tfidf_work,tfidf_world,tfidf_write
Plagiarism Checker,"I want you to act as a plagiarism checker. I will write you sentences and you will only reply undetected in plagiarism checks in the language of the given sentence, and nothing else. Do not write explanations on replies. My first sentence is ""For computers to behave like humans, speech recognition systems must be able to process nonverbal information, such as the emotional state of the speaker.""","i want you to act as a plagiarism checker. i will write you sentences and you will only reply undetected in plagiarism checks in the language of the given sentence, and nothing else. do not write explanations on replies. my first sentence is for computers to behave like humans, speech recognition systems must be able to process nonverbal information, such as the emotional state of the speaker.",plagiarism checker,creation,67,4.925373134328358,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,-0.4526481281697115,0.21932720812639125,-0.6805170110145728,-0.4024935677583476,-0.6140942051799592,-0.9169967303879679,-0.053848491651509484,-0.17613246131637614,0.18211718135417337,1.4123118729767528,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.09835597876450884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20221632283160276,0.0,0.0,0.0,0.30714466658775386,0.0,0.0,0.0,0.2710674252784416,0.0,0.0,0.0,0.0,0.0,0.0,0.2674752975935099,0.23325312570593032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21631606528919556,0.0,0.0,0.593161228653039,0.33332244380197085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09741292693101142,0.0,0.0,0.0,0.0,0.36938218193662853
Character from Movie/Book/Anything,"I want you to act like {character} from {series}. I want you to respond and answer like {character} using the tone, manner and vocabulary {character} would use. Do not write any explanations. Only answer like {character}. You must know all of the knowledge of {character}. My first sentence is ""Hi {character}.""","i want you to act like character from series . i want you to respond and answer like character using the tone, manner and vocabulary character would use. do not write any explanations. only answer like character . you must know all of the knowledge of character . my first sentence is hi character .",character from movie book anything,creation,55,4.454545454545454,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7917286256158395,-0.58110960414769,-0.6805170110145728,-0.4024935677583476,-0.6140942051799592,-0.9169967303879679,0.1835705770893725,-0.17613246131637614,-0.2209795086228986,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.04143898482888464,0.0,0.22841029218188075,0.0,0.0,0.0,0.0,0.8854203962268349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08519704891590553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11917508844776506,0.0,0.2948200869586325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12495427051815076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09279175566763932,0.0,0.12940507876472376,0.0,0.0820833232903183,0.0,0.0,0.0,0.0,0.07781338168562678
Advertiser,"I want you to act as an advertiser. You will create a campaign to promote a product or service of your choice. You will choose a target audience, develop key messages and slogans, select the media channels for promotion, and decide on any additional activities needed to reach your goals. My first suggestion request is ""I need help creating an advertising campaign for a new type of energy drink targeting young adults aged 18-30.""","i want you to act as an advertiser. you will create a campaign to promote a product or service of your choice. you will choose a target audience, develop key messages and slogans, select the media channels for promotion, and decide on any additional activities needed to reach your goals. my first suggestion request is i need help creating an advertising campaign for a new type of energy drink targeting young adults aged  .",advertiser,guidance,74,4.756756756756757,0.013513513513513514,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.013513513513513514,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2548511713261368,-0.06733129041992938,0.4238648494879631,-0.4024935677583476,-0.6140942051799592,1.0178512372020596,0.828452101642309,-0.17613246131637614,-0.020836906232364394,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,2.4932707208054175,-0.22059509642380706,0.11147126599345959,0.0,0.0,0.0,0.36944611880475203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27866002606233126,0.3419273468936856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33066058819163163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21235572353814444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38688643162342556,0.0,0.0,0.0,0.0,0.0,0.0,0.19288008098987894,0.3114650538623814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16954193926879177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26705102410274006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3254886860382527,0.0,0.0,0.0,0.0,0.0,0.0,0.11040246282462422,0.0,0.0,0.0,0.0,0.0
Storyteller,"I want you to act as a storyteller. You will come up with entertaining stories that are engaging, imaginative and captivating for the audience. It can be fairy tales, educational stories or any other type of stories which has the potential to capture people's attention and imagination. Depending on the target audience, you may choose specific themes or topics for your storytelling session e.g., if it’s children then you can talk about animals; If it’s adults then history-based tales might engage them better etc. My first request is ""I need an interesting story on perseverance.""","i want you to act as a storyteller. you will come up with entertaining stories that are engaging, imaginative and captivating for the audience. it can be fairy tales, educational stories or any other type of stories which has the potential to capture people s attention and imagination. depending on the target audience, you may choose specific themes or topics for your storytelling session e.g., if it s children then you can talk about animals if it s adults then history based tales might engage them better etc. my first request is i need an interesting story on perseverance.",storyteller,analysis,99,4.878787878787879,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4515665316866297,0.14012932948640144,0.14498054128025203,-0.4024935677583476,-0.6140942051799592,-0.9169967303879679,-1.1420192233805522,-0.17613246131637614,-0.5113825003268105,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,1.2227157338375523,-0.28700616489584174,-0.22059509642380706,0.09391216109921631,0.0,0.0,0.0,0.6225009309342155,0.25882033844072344,0.0,0.0,0.0,0.25882033844072344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29326757530842273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16249734922553224,0.0,0.0,0.0,0.2661516526793781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428354632181043,0.0,0.0,0.0,0.0,0.3047999128447283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988276339450046,0.27421726708468636,0.0,0.0,0.0,0.0,0.0,0.0,0.09301171725406514,0.0,0.0,0.0,0.0,0.0
Football Commentator,"I want you to act as a football commentator. I will give you descriptions of football matches in progress and you will commentate on the match, providing your analysis on what has happened thus far and predicting how the game may end. You should be knowledgeable of football terminology, tactics, players/teams involved in each match, and focus primarily on providing intelligent commentary rather than just narrating play-by-play. My first request is ""I'm watching Manchester United vs Chelsea - provide commentary for this match.""","i want you to act as a football commentator. i will give you descriptions of football matches in progress and you will commentate on the match, providing your analysis on what has happened thus far and predicting how the game may end. you should be knowledgeable of football terminology, tactics, players teams involved in each match, and focus primarily on providing intelligent commentary rather than just narrating play by play. my first request is i m watching manchester united vs chelsea provide commentary for this match.",football commentator,analysis,86,5.151162790697675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842293261199911,0.6031838940205811,-0.6805170110145728,-0.4024935677583476,-0.6140942051799592,-0.9169967303879679,-1.1420192233805522,-0.17613246131637614,0.26527666353248913,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.11111910827617741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3682789722697456,0.0,0.0,0.0,0.0,0.0,0.0,0.4196748171433174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535799817998861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1690063258819303,0.6940023756914817,0.0,0.0,0.0,0.0,0.1690063258819303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11005368164820041,0.0,0.0,0.0,0.0,0.0
Stand-up Comedian,"I want you to act as a stand-up comedian. I will provide you with some topics related to current events and you will use your wit, creativity, and observational skills to create a routine based on those topics. You should also be sure to incorporate personal anecdotes or experiences into the routine in order to make it more relatable and engaging for the audience. My first request is ""I want an humorous take on politics.""","i want you to act as a stand up comedian. i will provide you with some topics related to current events and you will use your wit, creativity, and observational skills to create a routine based on those topics. you should also be sure to incorporate personal anecdotes or experiences into the routine in order to make it more relatable and engaging for the audience. my first request is i want an humorous take on politics.",stand up comedian,creation,76,4.578947368421052,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19833775508511553,-0.3696184882700244,-0.6805170110145728,-0.4024935677583476,-0.6140942051799592,-0.9169967303879679,0.7765975930890756,-0.17613246131637614,0.5585232585823391,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.09089666951026998,0.0,0.0,0.0,0.3012563055022433,0.2505096942762079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22722688281119102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28385084060333016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22722688281119102,0.0,0.0,0.24400582867464288,0.0,0.0,0.0,0.0,0.0,0.0,0.1382490589346122,0.0,0.0,0.0,0.25397698512357825,0.0,0.1382490589346122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2892323674091415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578464734818283,0.0,0.0,0.0,0.20353928994708323,0.0,0.0,0.0,0.18005027729887874,0.0,0.0,0.0,0.0,0.0
Motivational Coach,"I want you to act as a motivational coach. I will provide you with some information about someone's goals and challenges, and it will be your job to come up with strategies that can help this person achieve their goals. This could involve providing positive affirmations, giving helpful advice or suggesting activities they can do to reach their end goal. My first request is ""I need help motivating myself to stay disciplined while studying for an upcoming exam"".","i want you to act as a motivational coach. i will provide you with some information about someone s goals and challenges, and it will be your job to come up with strategies that can help this person achieve their goals. this could involve providing positive affirmations, giving helpful advice or suggesting activities they can do to reach their end goal. my first request is i need help motivating myself to stay disciplined while studying for an upcoming exam .",motivational coach,guidance,80,4.8,0.0,0.0125,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,-0.08531092260307288,0.006184956097212695,-0.6805170110145728,1.3417596944231909,-0.6140942051799592,1.7676048246431948,-1.1420192233805522,-0.17613246131637614,0.43242722271090384,1.1186343644880166,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.10888763804720536,0.2851101164176326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30009250134936855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36088327250824437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4148676873057239,0.0,0.0,0.30009250134936855,0.0,0.0,0.3085928859841719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18840959827776488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16561237689724134,0.34003278401216086,0.0,0.0,0.0,0.0,0.16561237689724134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33400231759443166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10784360708949937,0.0,0.0,0.0,0.0,0.0
Composer,"I want you to act as a composer. I will provide the lyrics to a song and you will create music for it. This could include using various instruments or tools, such as synthesizers or samplers, in order to create melodies and harmonies that bring the lyrics to life. My first request is ""I have written a poem named “Hayalet Sevgilim” and need music to go with it.""","i want you to act as a composer. i will provide the lyrics to a song and you will create music for it. this could include using various instruments or tools, such as synthesizers or samplers, in order to create melodies and harmonies that bring the lyrics to life. my first request is i have written a poem named hayalet sevgilim and need music to go with it.",composer,creation,68,4.294117647058823,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42439142004920083,-0.8538470160261272,-0.6805170110145728,-0.4024935677583476,-0.6140942051799592,-0.9169967303879679,1.0023172185560907,-0.17613246131637614,0.8552198135739522,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.12157335473618971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6078272081571118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31453216493304964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21035984743461508,0.0,0.3263552705174597,0.0,0.0,0.0,0.0,0.0,0.0,0.18490668551836237,0.0,0.0,0.0,0.0,0.0,0.18490668551836237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37964756159669116,0.37291452884682624,0.1204076912297251,0.0,0.0,0.0,0.0,0.0
Debater,"I want you to act as a debater. I will provide you with some topics related to current events and your task is to research both sides of the debates, present valid arguments for each side, refute opposing points of view, and draw persuasive conclusions based on evidence. Your goal is to help people come away from the discussion with increased knowledge and insight into the topic at hand. My first request is ""I want an opinion piece about Deno.""","i want you to act as a debater. i will provide you with some topics related to current events and your task is to research both sides of the debates, present valid arguments for each side, refute opposing points of view, and draw persuasive conclusions based on evidence. your goal is to help people come away from the discussion with increased knowledge and insight into the topic at hand. my first request is i want an opinion piece about deno.",debater,analysis,80,4.5875,0.0,0.0125,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08531092260307288,-0.35507847405343357,-0.6805170110145728,1.3417596944231909,-0.6140942051799592,-0.022129545377580207,-1.1420192233805522,-0.17613246131637614,0.43242722271090384,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.11006437743071298,0.0,0.0,0.0,0.0,0.303335575323294,0.0,0.0,0.0,0.303335575323294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096755634447162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165360341093681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31192782288720605,0.0,0.0,0.0,0.0,0.16740213567781848,0.0,0.0,0.0,0.30753402627362186,0.0,0.16740213567781848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3376118520498103,0.0,0.0,0.0,0.0,0.0,0.3572233058586333,0.3502238379383263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21801812743963386,0.0,0.0,0.0,0.0,0.0
Debate Coach,"I want you to act as a debate coach. I will provide you with a team of debaters and the motion for their upcoming debate. Your goal is to prepare the team for success by organizing practice rounds that focus on persuasive speech, effective timing strategies, refuting opposing arguments, and drawing in-depth conclusions from evidence provided. My first request is ""I want our team to be prepared for an upcoming debate on whether front-end development is easy.""","i want you to act as a debate coach. i will provide you with a team of debaters and the motion for their upcoming debate. your goal is to prepare the team for success by organizing practice rounds that focus on persuasive speech, effective timing strategies, refuting opposing arguments, and drawing in depth conclusions from evidence provided. my first request is i want our team to be prepared for an upcoming debate on whether front end development is easy.",debate coach,teaching,79,4.8354430379746836,0.0,0.0,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11356763072358354,0.06644036067930159,-0.6805170110145728,-0.4024935677583476,0.38933579075563485,-0.010802112655929796,-0.21914024836984505,-0.17613246131637614,0.46275411741416034,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.1579783666778429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026857115870386,0.0,0.5235833100493134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24027679609065591,0.0,0.0,0.0,0.0,0.0,0.24027679609065591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48458338840362697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312927292945049,0.0,0.0,0.0,0.0,0.0
Screenwriter,"I want you to act as a screenwriter. You will develop an engaging and creative script for either a feature length film, or a Web Series that can captivate its viewers. Start with coming up with interesting characters, the setting of the story, dialogues between the characters etc. Once your character development is complete - create an exciting storyline filled with twists and turns that keeps the viewers in suspense until the end. My first request is ""I need to write a romantic drama movie set in Paris.""","i want you to act as a screenwriter. you will develop an engaging and creative script for either a feature length film, or a web series that can captivate its viewers. start with coming up with interesting characters, the setting of the story, dialogues between the characters etc. once your character development is complete create an exciting storyline filled with twists and turns that keeps the viewers in suspense until the end. my first request is i need to write a romantic drama movie set in paris.",screenwriter,creation,87,4.827586206896552,0.011494252873563218,0.0,0.0,0.0,0.034482758620689655,0.0,0.011494252873563218,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11248603424050176,0.05308325128918321,0.25884227263126225,-0.4024935677583476,-0.6140942051799592,-0.9169967303879679,1.3720303982003395,-0.17613246131637614,-0.3111045750137678,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,1.4502877241523322,-0.28700616489584174,-0.22059509642380706,0.11213285825952171,0.0,0.0,0.0,0.0,0.0,0.0,0.39932091403048314,0.0,0.0,0.0,0.0,0.0,0.2803138990713121,0.0,0.3568057249346279,0.0,0.0,0.0,0.0,0.0,0.0,0.3326230893428428,0.3568057249346279,0.0,0.3716388156647862,0.3501669120299628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19402484209690563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1705481863477474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11105771164509844,0.0,0.0,0.0,0.0,0.21056106792380852
